artist,attack,cardClass,collectible,cost,dbfId,flavor,health,howToEarnGolden,id,mechanics,name,race,races,rarity,set,text,type,collectionText,referencedTags,spellSchool,elite,runeCost,targetingArrowText,armor,classes,heroPowerDbfId,hasDiamondSkin,durability,faction,spellDamage,overload,howToEarn,countAsCopyOfDbfId,techLevel,isMiniSet,hideStats,rarity_cn
L. Lullabi & I. Campelo da Silva,3.0,PALADIN,True,4,116674,这是高级的捕梦术。,4.0,,EDR_256,"['BATTLECRY', 'TAUNT']",梦境卫士,DRAGON,['DRAGON'],EPIC,EMERALD_DREAM,<b>嘲讽</b>。<b>战吼：</b>如果你的牌库中有对战开始时不在牌库中的牌，则抽取其中的一张并获得+2/+2。,MINION,,,,,,,,,,,,,,,,,,,,史诗
James Ryman,3.0,PALADIN,True,4,116667,修理一处光源需要多少位圣光抚愈者？,3.0,,EDR_257,"['CHOOSE_ONE', 'TAUNT']",圣光抚愈者,,,COMMON,EMERALD_DREAM,"<b><b>嘲讽</b>。</b><b>抉择：</b>
获得+3攻击力和<b>圣盾</b>；或者获得+3生命值和<b>吸血</b>。",MINION,,"['DIVINE_SHIELD', 'LIFESTEAL']",,,,,,,,,,,,,,,,,,普通
Nicola Saviori,3.0,PALADIN,True,5,114544,托雷斯深谙无敌炉石的精髓。,4.0,,EDR_258,"['AURA', 'DIVINE_SHIELD', 'TAUNT']",坚韧的托雷斯,,,LEGENDARY,EMERALD_DREAM,"<b>圣盾</b>。<b>嘲讽</b>
你的<b><b>圣盾</b></b>承受三次伤害才会破灭。",MINION,,,,True,,,,,,,,,,,,,,,,传说
James Ryman,9.0,PALADIN,True,8,114868,乌索克的孪生兄弟。他们曾经密不可分。直到后来，死亡腐化了乌索克的灵魂，然而乌索尔的灵魂平和如初。,7.0,,EDR_259,['BATTLECRY'],乌索尔,BEAST,['BEAST'],LEGENDARY,EMERALD_DREAM,<b>战吼：</b>将你手牌中法力值消耗最高的法术变为持续3回合的光环并施放。,MINION,,,,True,,,,,,,,,,,,,,,,传说
BOSi Studio,4.0,NEUTRAL,True,4,114884,“什么幻影——没人欢迎你！灭哈哈哈！”——梦魇之王萨维斯,5.0,可以在<i>漫游翡翠梦境</i>奖励路线中获得该奖励。,EDR_260,"['DEATHRATTLE', 'TAUNT']",幻影绿翼龙,DRAGON,['DRAGON'],RARE,EMERALD_DREAM,"<b>嘲讽</b>。<b>亡语：</b>
将两张<b>抽到时召唤</b>的4/5并具有<b>嘲讽</b>的龙洗入你的牌库。",MINION,,,,,,,,,,,,,,,,,,,,稀有
Danny Beck,,HUNTER,True,3,115052,看准了再跳。,,,EDR_261,,两栖之灵,,,EPIC,EMERALD_DREAM,使一个随从获得+2/+2和“<b>亡语：</b>使一个友方随从获得+2/+2以及此<b>亡语</b>。”,SPELL,,['DEATHRATTLE'],NATURE,,,,,,,,,,,,,,,,,史诗
L. Lullabi & T. Shevtsov,,HUNTER,True,3,115055,我是绑的。灵魂·绑的。,,,EDR_262,,灵魂联结,,,RARE,EMERALD_DREAM,对一个随从造成$3点伤害。如果该随从死亡，召唤一只3/2并具有<b>突袭</b>的狼。,SPELL,,['RUSH'],NATURE,,,,,,,,,,,,,,,,,稀有
Vika Yarova,,HUNTER,True,4,115058,好好看，好好学！,,,EDR_263,['CHOOSE_ONE'],巨狼的恩赐,,,COMMON,EMERALD_DREAM,<b>抉择：</b>对敌方英雄造成$4点伤害；或者召唤两只3/2并具有<b>突袭</b>的狼。,SPELL,,['RUSH'],,,,,,,,,,,,,,,,,,普通
Mooncolony,,PALADIN,True,2,116675,“收紧队形！箭越来越密了！”,,,EDR_264,,圣光护盾,,,RARE,EMERALD_DREAM,随机召唤一个法力值消耗为（2）的随从并使其获得<b>嘲讽</b>。<b>灌注</b>你的英雄技能。,SPELL,,"['TAUNT', 'IMBUE']",HOLY,,,,,,,,,,,,,,,,,稀有
Drew Hill,,DRUID,True,2,115080,别傻了，图里根本没有丰裕之角。,,,EDR_270,['DISCOVER'],丰裕之角,,,COMMON,EMERALD_DREAM,<b>发现</b>一张自然法术牌，其法力值消耗减少（2）点。,SPELL,,,NATURE,,,,,,,,,,,,,,,,,普通
Tee Fuyuan,3.0,DRUID,True,5,115809,无限自然法术bug。,6.0,,EDR_271,['TRIGGER_VISUAL'],林地塑型者,,,EPIC,EMERALD_DREAM,在你施放一个自然法术后，召唤一个2/2并具有“<b>亡语：</b>获取该法术的一张复制”的树人。,MINION,,['DEATHRATTLE'],,,,,,,,,,,,,,,,,,史诗
Alex Stone,6.0,DRUID,True,6,115873,非常青雄鹿拥有激怒，超杀，以及荣誉消灭。,7.0,,EDR_272,"['ELUSIVE', 'LIFESTEAL', 'TAUNT']",常青雄鹿,BEAST,['BEAST'],COMMON,EMERALD_DREAM,<b>扰魔</b>。<b>吸血</b>。<b>嘲讽</b>,MINION,,,,,,,,,,,,,,,,,,,,普通
Matt Dixon,,DRUID,True,1,115876,这就是生命的循环。,,,EDR_273,['DISCOVER'],共生术,,,RARE,EMERALD_DREAM,<b>发现</b>一张另一职业的<b>抉择</b>牌。,SPELL,,['CHOOSE_ONE'],NATURE,,,,,,,,,,,,,,,,,稀有
Tanamaes Leejierasaes,3.0,HUNTER,True,3,113568,催眠专家推荐神器。,2.0,,EDR_416,['TRIGGER_VISUAL'],牧人之杖,,,RARE,EMERALD_DREAM,"在你的英雄
攻击后，召唤一只3/3并<b>休眠</b>2回合的羊。",WEAPON,,,,,,,,,,,0.0,,,,,,,,,稀有
James Ryman,6.0,DEMONHUNTER,True,10,113606,在上古之战中，他高深的智识未能幸免，遭受了恶魔邪能魔法的侵蚀。但艾露恩赐予他的祝福尚有遗存。,12.0,,EDR_421,"['DEATHRATTLE', 'RUSH', 'WINDFURY']",年兽,BEAST,"['DEMON', 'BEAST']",LEGENDARY,EMERALD_DREAM,"<b>突袭</b>。<b>风怒</b>
<b>亡语：</b>对所有敌人造成1点伤害。<i>（在本随从攻击后提升！）</i>",MINION,,,,True,,,,,,,,,,,,,,,,传说
Jakub Kasper,6.0,MAGE,True,8,113700,对于凡界众生而言，精灵之母神秘非凡；但对伊瑟拉来说，她只是亲密的朋友与伙伴。,8.0,,EDR_430,['BATTLECRY'],艾森娜,UNDEAD,['UNDEAD'],LEGENDARY,EMERALD_DREAM,"<b>战吼：</b>
如果在本局对战中已有20个友方随从死亡，造成20点伤害，随机分配到所有敌人身上。@<i>（还剩{0}个！）</i>@<i>（已经就绪！）</i>",MINION,"<b>战吼：</b>
如果在本局对战中已有20个友方随从死亡，造成20点伤害，随机分配到所有敌人身上。",,,True,,,,,,,,,,,,,,,,传说
Daniil Kudriavtsev,3.0,PRIEST,True,2,114080,我年轻的时候，好友请求都是这样发的。,2.0,,EDR_449,"['BATTLECRY', 'LIFESTEAL']",月翼信使,BEAST,['BEAST'],COMMON,EMERALD_DREAM,<b>吸血</b>。<b>战吼：</b><b>灌注</b>你的英雄技能。,MINION,,['IMBUE'],,,,,,,,,,,,,,,,,,普通
James Ryman,3.0,PALADIN,True,3,114081,是金子总会……花光的。,4.0,,EDR_451,"['BATTLECRY', 'DEATHRATTLE']",金萼幼龙,DRAGON,['DRAGON'],COMMON,EMERALD_DREAM,<b>战吼，亡语：</b><b>灌注</b>你的英雄技能。,MINION,,['IMBUE'],,,,,,,,,,,,,,,,,,普通
Vlad Botos,12.0,NEUTRAL,True,10,114213,它棘了！棘嗣了！,7.0,,EDR_453,['TRIGGER_VISUAL'],棘嗣幼龙,DRAGON,['DRAGON'],COMMON,EMERALD_DREAM,在你的回合结束时，随机攻击一个敌方随从<i>（超过目标生命值的伤害会命中敌方英雄）</i>。,MINION,,,,,,,,,,,,,,,,,,,,普通
Grafit,,WARRIOR,True,2,114215,这些蛋没有黄！,2.0,,EDR_454,,腐蚀之巢,,,EPIC,EMERALD_DREAM,选择一条友方的龙。召唤一枚0/2的可以孵化成所选龙的复制的龙蛋。,LOCATION,,,,,,,,,,,,,,,,,,,,史诗
L. Lullabi & I. Campelo da Silva,,WARRIOR,True,3,114217,你疯了吗兄弟？,,,EDR_455,['DISCOVER'],屈从疯狂,,,RARE,EMERALD_DREAM,<b>发现</b>一条在本局对战中死亡的友方的龙，并再次召唤它。,SPELL,,,,,,,,,,,,,,,,,,,,稀有
Ivo Campelo da Silva,2.0,WARRIOR,True,1,114218,早在腐蚀还没有蔓延到翡翠梦境的时候，他的名字叫做：骑士。,1.0,,EDR_456,"['BATTLECRY', 'DISCOVER']",黑暗的龙骑士,DEMON,['DEMON'],RARE,EMERALD_DREAM,<b>战吼：</b>如果你的手牌中有龙牌，<b>发现</b>一张具有<b>黑暗之赐</b>的龙牌。,MINION,,,,,,,,,,,,,,,,,,,,稀有
Ramzy Kamen,2.0,WARRIOR,True,2,114219,不入龙穴，焉得招惹守护者！,3.0,,EDR_457,['BATTLECRY'],龙巢守护者,,,COMMON,EMERALD_DREAM,<b>战吼：</b>如果你的手牌中有龙牌，装备一把2/2的剑。,MINION,,,,,,,,,,,,,,,,,,,,普通
Stefan Bogdasarov,6.0,WARRIOR,True,4,114243,不经历痛苦，就不……痛！,6.0,,EDR_459,"['BATTLECRY', 'DEATHRATTLE']",受难的毁灭者,DRAGON,['DRAGON'],EPIC,EMERALD_DREAM,<b>战吼：</b>对所有其他友方随从造成3点伤害。<b>亡语：</b>对所有敌方随从造成3点伤害。,MINION,,,,,,,,,,,,,,,,,,,,史诗
Ramzy Kamen,,PRIEST,True,3,114299,对着星星祈愿，那是上个扩展包的事了。,,,EDR_460,,新月祈愿,,,COMMON,EMERALD_DREAM,"对一个随从
造成$6点伤害。
<i>（施放3个法术
以获得<b>吸血</b>。）</i>",SPELL,,['LIFESTEAL'],ARCANE,,,,,,,,,,,,,,,,,普通
Patrik Bjorkstrom,,PRIEST,True,5,114300,这种仪式没有任何作用。只有社交功能。,,,EDR_461,,新月仪式,,,EPIC,EMERALD_DREAM,随机召唤两个法力值消耗为（3）的随从。<i>（施放3个法术以改为召唤法力值消耗为6的随从。）</i>,SPELL,,,ARCANE,,,,,,,,,,,,,,,,,史诗
Edgar Hidalgo,3.0,PRIEST,True,4,114308,这张牌的攻击力本该是现在的一千倍吧？,6.0,,EDR_462,"['ELUSIVE', 'TRIGGER_VISUAL']",逐月幼龙,DRAGON,['DRAGON'],RARE,EMERALD_DREAM,<b>扰魔</b>。在你的回合结束时，随机获取一张龙牌。,MINION,,,,,,,,,,,,,,,,,,,,稀有
Ivan Fomin,,PRIEST,True,2,114310,“一定……要读……吸血鬼小说……”,,,EDR_463,['CHOOSE_ONE'],暮光侵扰,,,RARE,EMERALD_DREAM,<b>抉择：</b>消灭一个攻击力小于或等于3的随从；或者随机召唤一个法力值消耗为（2）的随从。,SPELL,,,SHADOW,,,,,,,,,,,,,,,,,稀有
Mooncolony,5.0,PRIEST,True,7,114326,身为高阶月之女祭司，泰兰德曾亲往翡翠梦境去寻找玛法里奥。在发现了萨维斯的梦魇之后，她决心挫败试图腐蚀梦境的势力。,7.0,,EDR_464,['BATTLECRY'],泰兰德,,,LEGENDARY,EMERALD_DREAM,"<b>战吼：</b>
你使用的下三张法术牌会施放两次。",MINION,,,,True,,,,,,True,,,,,,,,,,传说
Alex Horley Orlandelli,8.0,WARRIOR,True,7,114340,伊森德雷流尽了一生的泪。,5.0,,EDR_465,"['DEATHRATTLE', 'TAUNT']",伊森德雷,DRAGON,['DRAGON'],LEGENDARY,EMERALD_DREAM,<b>嘲讽</b>。<b>亡语：</b>在本局对战中伊森德雷每死亡过一次，随机召唤一条龙。,MINION,,,,True,,,,,,,,,,,,,,,,传说
Ian Ameling,3.0,WARRIOR,True,4,116293,可以半熟，也可以全熟。,5.0,,EDR_468,['BATTLECRY'],捣蛋狂魔,,,COMMON,EMERALD_DREAM,<b>战吼：</b>对一个随从造成1点伤害，并使其获得+4攻击力。,MINION,,,,,,造成1点伤害并使其获得+4攻击力。,,,,,,,,,,,,,,普通
Felideus Bubastis,3.0,NEUTRAL,True,1,114344,小心，他睡醒的时候有可能又喊又叫又打人。,3.0,可以在<i>漫游翡翠梦境</i>奖励路线中获得该奖励。,EDR_469,,沉睡的林精,,,EPIC,EMERALD_DREAM,起始<b>休眠</b>状态。在你使用你的英雄技能后唤醒。,MINION,,,,,,,,,,,,,,,,,,,,史诗
Kleston Marques,2.0,NEUTRAL,True,2,114346,盾器也可以是利器。,2.0,,EDR_470,"['TAUNT', 'TRIGGER_VISUAL']",树皮盾哨兵,,,COMMON,EMERALD_DREAM,<b>嘲讽</b>。在你使用你的英雄技能后，获得+2生命值。,MINION,,,,,,,,,,,,,,,,,,,,普通
Zoltan Boros,1.0,WARRIOR,True,10,114353,托尔托拉在燃烧军团的入侵中毫发无损，但梦魇的腐蚀却深深地穿透了他的防备。,30.0,,EDR_471,"['ELUSIVE', 'TAUNT', 'TRIGGER_VISUAL']",托尔托拉,BEAST,['BEAST'],LEGENDARY,EMERALD_DREAM,"<b>嘲讽</b>。<b>扰魔</b>
在本随从受到伤害后，获得1点护甲值并使本随从获得+1攻击力。",MINION,,,,True,,,,,,,,,,,,,,,,传说
Daniil Kudriavtsev,3.0,PRIEST,True,3,114373,健身课程中的噩梦。,3.0,,EDR_472,['BATTLECRY'],轮回编织者,,,COMMON,EMERALD_DREAM,<b>战吼：</b>如果你的手牌中有法力值消耗大于或等于（5）点的法术牌，则造成3点伤害。,MINION,,,,,,造成3点伤害。,,,,,,,,,,,,,,普通
Tanamaes Leejierasaes,,PRIEST,True,6,114627,井底月是天上月，水边人为梦中人。,,,EDR_476,,月亮井,,,EPIC,EMERALD_DREAM,"对所有敌方
角色造成$4点伤害。为所有友方角色恢复#4点生命值。",SPELL,,,,,,,,,,,,,,,,,,,,史诗
Stefan Bogdasarov,6.0,SHAMAN,True,6,114920,你以为这是翡翠梦魇的产物吗，那你可就错了。,6.0,,EDR_477,['TAUNT'],明根捕食花,,,COMMON,EMERALD_DREAM,<b>嘲讽</b>。在本局对战中，你每使用一次英雄技能，本牌的法力值消耗便减少（1）点。,MINION,,,,,,,,,,,,,,,,,,,,普通
Eva Widermann,9.0,HUNTER,True,9,114254,以勇猛果决而闻名于世，且拥有的名号众多，其中包括洛戈什，还有巨狼。,9.0,,EDR_480,"['AURA', 'RUSH']",戈德林,BEAST,['BEAST'],LEGENDARY,EMERALD_DREAM,<b>突袭</b>。友方野兽造成的伤害翻倍。,MINION,,,,True,,,,,,,,,,,,,,,,传说
Edgar Hidalgo,3.0,HUNTER,True,4,114298,眼见为实：这确实是符文熊。,4.0,,EDR_481,"['BATTLECRY', 'TAUNT']",神秘符文熊,BEAST,['BEAST'],COMMON,EMERALD_DREAM,<b>嘲讽</b>。<b>战吼：</b>如果本随从的攻击力大于或等于4点，召唤一个它的复制。,MINION,,,,,,,,,,,,,,,,,,,,普通
Vlad Botos,,WARLOCK,True,2,115025,树犹如此，果何以堪。,,,EDR_482,,烂苹果,,,COMMON,EMERALD_DREAM,为你的英雄恢复#12点生命值。在下2个回合中，每回合对你的英雄造成$3点伤害。,SPELL,,,,,,,,,,,,,,,,,,,,普通
Guillaume Beauchêne,,WARLOCK,True,2,115033,看呐，术士需要付出怎样的代价，才能模仿出我们力量的一小部分。,,,EDR_483,,破碎之力,,,EPIC,EMERALD_DREAM,摧毁你的一个法力水晶。2回合后，获得两个。,SPELL,,,,,,,,,,,,,,,,,,,,史诗
Brian Despain,2.0,NEUTRAL,True,7,115037,草无夜蚂不肥。,7.0,,EDR_484,['TRIGGER_VISUAL'],食腐捕蝇草,,,RARE,EMERALD_DREAM,在一个随从死亡后，获得其攻击力。,MINION,,,,,,,,,,,,,,,,,,,,稀有
Timur Shevtsov,1.0,WARLOCK,True,1,115039,腐烂到心里去了。都怪萨维斯！,1.0,,EDR_485,['DEATHRATTLE'],腐心树妖,,,RARE,EMERALD_DREAM,<b>亡语：</b>抽一张法力值消耗大于或等于（7）点的随从牌。,MINION,,,,,,,,,,,,,,,,,,,,稀有
Stefano Spagnuolo,7.0,NEUTRAL,True,9,115041,你只有一只眼睛，发脾气我们都能理解。但这也不是你烧掉整个翡翠梦境的借口。,9.0,,EDR_486,"['LIFESTEAL', 'RUSH']",纵火眼魔,DEMON,['DEMON'],COMMON,EMERALD_DREAM,<b>突袭</b>。<b>吸血</b>,MINION,,,,,,,,,,,,,,,,,,,,普通
Tanamaes Leejierasaes,6.0,WARLOCK,True,7,115044,心智可乱，发型不能乱。,6.0,,EDR_487,,瓦洛，污邪古树,,,LEGENDARY,EMERALD_DREAM,当本牌在你的手牌或牌库中时，会获得你的随从获得的每项<b>黑暗之赐</b>的复制。,MINION,,,,True,,,,,,True,,,,,,,,,,传说
Mike Sass,,WARLOCK,True,2,115086,传统的园艺太土了。,,,EDR_488,['DISCOVER'],前卫园艺,,,COMMON,EMERALD_DREAM,<b>发现</b>一张具有<b>黑暗之赐</b>的<b>亡语</b>随从牌。,SPELL,,['DEATHRATTLE'],,,,,,,,,,,,,,,,,,普通
Alex Horley Orlandelli,8.0,WARLOCK,True,10,115203,他虽在上古之战中身殒，但他的遗泽留在了艾泽拉斯，滋养着崇拜他的野猪人各部。,9.0,,EDR_489,['BATTLECRY'],阿迦玛甘,BEAST,['BEAST'],LEGENDARY,EMERALD_DREAM,<b>战吼：</b>你使用的下一张牌会消耗<b>对手</b>的生命值而非法力值<i>（最高不超过10点）</i>。,MINION,,,,True,,,,,,,,,,,,,,,,传说
Patrik Bjorkstrom,,WARLOCK,True,5,115215,野生的林精麻痹了！不能睡觉！,,,EDR_490,['CHOOSE_ONE'],麻痹睡眠,,,RARE,EMERALD_DREAM,<b>抉择：</b>召唤两个3/6并具有<b>嘲讽</b>且无法攻击的恶魔；或者消灭一个敌方随从。,SPELL,,['TAUNT'],SHADOW,,,,,,,,,,,,,,,,,稀有
Ramzy Kamen,3.0,WARLOCK,True,2,115307,他这个“大”字是自己挣来的！,2.0,,EDR_491,['BATTLECRY'],荆棘大德鲁伊,,,EPIC,EMERALD_DREAM,<b>战吼：</b>获得在本回合中死亡的你的随从的<b>亡语</b>。,MINION,,['DEATHRATTLE'],,,,,,,,,,,,,,,,,,史诗
Ursula Dorada,2.0,NEUTRAL,True,4,115365,还会召唤一只0/0的丑小鸭。,3.0,,EDR_492,['BATTLECRY'],鸭妈妈,BEAST,['BEAST'],COMMON,EMERALD_DREAM,<b>战吼：</b>召唤三只1/1并具有<b>突袭</b>的小鸭子。,MINION,,['RUSH'],,,,,,,,,,,,,,,,,,普通
Jakub Kasper,5.0,DEMONHUNTER,True,5,115928,看，是小鸟！看，是飞机！看，是大熊！看，是魔犬！看，是末日守卫！看，是小鬼！,5.0,,EDR_493,['BATTLECRY'],阿莱纳希,BEAST,"['DEMON', 'BEAST']",LEGENDARY,EMERALD_DREAM,<b>战吼：</b>随机使你手牌中的所有随从牌变形成为恶魔牌。<i>（保留其原始属性值和法力值消耗。）</I>,MINION,,,,True,,,,,,True,,,,,,,,,,传说
Brian Despain,6.0,WARLOCK,True,8,117498,园艺界的恐怖元素。,7.0,,EDR_494,"['DEATHRATTLE', 'TRIGGER_VISUAL']",饥饿古树,,,COMMON,EMERALD_DREAM,在你的回合结束时，吞食一个你的牌库中的随从，并获得其属性值。<b>亡语：</b>将被吞食的随从置入手牌。,MINION,,,,,,,,,,,,,,,,,,,,普通
Mauricio Herrera,2.0,NEUTRAL,True,2,115027,扭曲的树木：玷污湖水，诅咒这片土地！,2.0,,EDR_495,['DEATHRATTLE'],扭曲的树人,,,COMMON,EMERALD_DREAM,<b>亡语：</b>使每个玩家手牌中的随机一张随从牌获得-2攻击力。,MINION,,,,,,,,,,,,,,,,,,,,普通
Grafit,3.0,MAGE,True,3,114287,“萨齐哪儿去了？你们看到萨齐了吗？”——哈斯,4.0,,EDR_517,"['BATTLECRY', 'DISCOVER']",亢祖,BEAST,['BEAST'],LEGENDARY,EMERALD_DREAM,<b>战吼：</b><b>发现</b>一张法术牌。你可以选择保留该牌，或者将其置于你对手的牌库顶。,MINION,,,,True,,,,,,True,,,,,,,,,,传说
L. Lullabi & R. Kamen,2.0,SHAMAN,True,3,114289,原野岩，天光，园林，接下来还有什么？,4.0,,EDR_518,['BATTLECRY'],活体园林,ELEMENTAL,['ELEMENTAL'],RARE,EMERALD_DREAM,<b>战吼：</b><b>灌注</b>你的英雄技能。使你手牌中一张随从牌的法力值消耗减少（1）点。,MINION,,['IMBUE'],,,,,,,,,,,,,,,,,,稀有
Ivan Fomin,4.0,MAGE,True,5,114292,“灵魂带我飞。”,4.0,,EDR_519,['BATTLECRY'],小精灵驾驭者,,,COMMON,EMERALD_DREAM,<b>战吼：</b><b>灌注</b>并触发你的英雄技能。,MINION,,['IMBUE'],,,,,,,,,,,,,,,,,,普通
Mooncolony,,MAGE,True,1,114293,越不让我用我越要用。,3.0,,EDR_520,,禁忌神龛,,,COMMON,EMERALD_DREAM,消耗你所有的法力值，随机施放一个法力值消耗相同的法术。,LOCATION,,,,,,,,,,,,,,,,,,,,普通
Timur Shevtsov,4.0,ROGUE,True,3,114505,愚蠢的萨特，这种狡猾的把戏骗骗雏龙还可以！,3.0,,EDR_521,['BATTLECRY'],狡猾的萨特,DEMON,['DEMON'],COMMON,EMERALD_DREAM,<b>战吼：</b>获取你对手手牌中法力值消耗最低的牌的一张复制。,MINION,,,,,,,,,,,,,,,,,,,,普通
Kevin Sidharta,,ROGUE,True,1,114508,“别再学我了！”“憋在血窝了！”,,,EDR_522,,拟态,,,COMMON,EMERALD_DREAM,"你的对手
抽两张牌，你获取其复制。",SPELL,,,,,,,,,,,,,,,,,,,,普通
Sergey Tsvelykh,,ROGUE,True,2,114510,你落入了谎言织成的网！,,,EDR_523,,欺诈之网,,,RARE,EMERALD_DREAM,将一个友方随从移回你的手牌以召唤一只4/4并具有<b>潜行</b>的蜘蛛。,SPELL,,['STEALTH'],,,,,,,,,,,,,,,,,,稀有
Caroline Gariba,3.0,ROGUE,True,4,114514,“抓到芬杰了吗？”“抽鱼抽到喽。”,5.0,,EDR_524,['BATTLECRY'],影蔽袭击者,DEMON,['DEMON'],EPIC,EMERALD_DREAM,<b>战吼：</b>如果你的手牌中有一张与对手相同的牌，将对手的该牌洗入其牌库。,MINION,,,,,,,,,,,,,,,,,,,,史诗
Stefan Bogdasarov,1.0,ROGUE,True,3,114517,附赠一包创可贴。,3.0,,EDR_525,['CHOOSE_ONE'],倒刺荆棘,,,EPIC,EMERALD_DREAM,<b>抉择：</b>获得在本回合中的<b>剧毒</b>；或者获得“<b>亡语：</b>对所有敌人造成2点伤害。”,WEAPON,,"['DEATHRATTLE', 'POISONOUS']",,,,,,,,,0.0,,,,,,,,,史诗
Grafit,3.0,ROGUE,True,3,114518,去吧，蛛丝！,3.0,,EDR_526,['BATTLECRY'],雷弗拉尔，恶念巨蛛,BEAST,['BEAST'],LEGENDARY,EMERALD_DREAM,"<b>战吼：</b>随机使你对手手牌中的1张牌困住一回合。
<i>（你每使用过一次本随从都会提升。）</i>",MINION,,,,True,,,,,,True,,,,,,,,,,传说
Max Grecke,7.0,ROGUE,True,9,114527,早在上古时代，阿莎曼牺牲了自己，从军团手中拯救了暗夜精灵。她的名字至今仍在精灵一族中广为传颂。,7.0,,EDR_527,['BATTLECRY'],阿莎曼,BEAST,['BEAST'],LEGENDARY,EMERALD_DREAM,<b>战吼：</b>用你对手牌库中牌的复制填满你的手牌，其法力值消耗减少（3）点。,MINION,,,,True,,,,,,,,,,,,,,,,传说
Ivan Fomin,,ROGUE,True,1,115088,所有的“但不能少于（1）点”全都被换成了“但不能多于（1）点”。,,,EDR_528,"['COMBO', 'DISCOVER']",梦魇供能,,,COMMON,EMERALD_DREAM,从你对手的牌库中<b>发现</b>一张随从牌的复制。<b>连击：</b>并使其具有<b>黑暗之赐</b>。,SPELL,,,,,,,,,,,,,,,,,,,,普通
Matt Dixon,1.0,SHAMAN,True,1,115295,“长大之后，我要变成死亡之翼！”,2.0,,EDR_529,['TRIGGER_VISUAL'],胆大的魔荚人,,,EPIC,EMERALD_DREAM,如果本随从即将变形成为某随从，则会变形成为法力值消耗增加（2）点的随从。,MINION,,,,,,,,,,,,,,,,,,,,史诗
Melvin Chan,0.0,NEUTRAL,True,2,115364,做你的白日梦去吧。,4.0,,EDR_530,['TRIGGER_VISUAL'],痴梦树精,,,COMMON,EMERALD_DREAM,在你的回合结束时，随机获取一张自然法术牌。,MINION,,,,,,,,,,,,,,,,,,,,普通
Slawomir Maniak,,WARRIOR,True,1,116684,不了，谢谢。这个都归你，兄弟。,,,EDR_531,,虹吸生长,,,RARE,EMERALD_DREAM,消灭一个友方随从以获得8点护甲值。,SPELL,,,,,,,,,,,,,,,,,,,,稀有
Ivo Campelo da Silva,2.0,ROGUE,True,2,115612,这只蜘蛛太邪恶了，它不仅把猎物抓进蛛网，而且还会吃掉！,3.0,,EDR_540,['TRIGGER_VISUAL'],扭曲的织网蛛,BEAST,['BEAST'],RARE,EMERALD_DREAM,每当你使用其他的你已经使用过的随从牌，抽一张牌。,MINION,,,,,,,,,,,,,,,,,,,,稀有
Jakub Kasper,,WARRIOR,True,1,116660,大家都在说梦魇，但我怎么没看到黑马呢？,,,EDR_570,['CHOOSE_ONE'],凶险梦魇,,,COMMON,EMERALD_DREAM,<b>抉择：</b>对所有随从造成$1点伤害；或者使一个受伤的随从获得+2/+2。,SPELL,,,SHADOW,,,,,,,,,,,,,,,,,普通
